Real Power (P),Real Energy (Pt),Reactive Power (Q),Reactive Energy (Qt),Apparent Power (S),Apparent Energy (St),day_of_week,month
0.346,0.01158,0.00146,0.37124,0.00042,0.03537,1.0,0.63636
0.29305,0.00192,0.00024,0.37382,0.00015,0.02531,0.0,0.63636
0.17647,0.00946,0.00119,0.3451,0.00035,0.01939,0.16667,0.63636
0.18307,6e-05,1e-05,0.30091,0.00042,0.04365,0.33333,0.63636
0.15873,0.00906,0.00114,0.34196,0.00037,0.03369,0.5,0.63636
0.27851,0.01488,0.00187,0.39247,0.00043,0.03636,0.66667,0.63636
0.16908,0.01108,0.00139,0.30569,0.00023,0.04599,0.83333,0.63636
0.17064,0.00393,0.00049,0.4042,0.00058,0.03561,1.0,0.63636
0.3388,0.0139,0.00175,0.31382,0.00016,0.04422,0.0,0.63636
0.19602,0.00744,0.00093,0.30838,0.00029,0.04179,0.16667,0.63636
0.16001,0.01498,0.00188,0.28141,0.00026,0.04205,0.33333,0.63636
0.28804,0.00785,0.00099,0.44316,0.00018,0.00893,0.5,0.63636
0.15364,0.00783,0.00098,0.32278,0.00046,0.03714,0.66667,0.63636
0.18631,0.01698,0.00213,0.25419,0.00046,0.01499,0.83333,0.72727
0.28384,0.0053,0.00067,0.20419,0.0004,0.03917,1.0,0.72727
0.42397,0.01538,0.00193,0.31698,0.00014,0.00952,0.0,0.72727
0.26913,0.0003,4e-05,0.39423,0.00034,0.01767,0.16667,0.72727
0.26555,0.00053,7e-05,0.30899,0.00041,0.00507,0.33333,0.72727
0.17833,0.01488,0.00187,0.37601,0.00037,0.01839,0.5,0.72727
0.32045,0.01204,0.00151,0.29941,0.00028,0.02509,0.66667,0.72727
0.1869,0.00052,7e-05,0.25399,0.00044,0.03924,0.83333,0.72727
0.18253,0.01691,0.00212,0.32216,0.00014,0.00474,1.0,0.72727
0.24125,0.0158,0.00198,0.37368,0.00034,0.0392,0.0,0.72727
0.25643,0.00571,0.00072,0.34482,5e-05,0.01858,0.16667,0.72727
0.21905,0.00862,0.00108,0.42024,0.00032,0.01274,0.33333,0.72727
0.1855,0.00712,0.00089,0.31491,0.00032,0.04059,0.5,0.72727
0.17835,0.01432,0.0018,0.30079,0.00037,0.00801,0.66667,0.72727
0.17024,0.01231,0.00155,0.28464,8e-05,0.04603,0.83333,0.72727
0.15087,0.0135,0.0017,0.30601,0.00014,0.00448,1.0,0.72727
0.31166,0.00971,0.00122,0.31601,0.00041,0.00995,0.0,0.72727
0.2445,0.0121,0.00152,0.36054,0.00037,0.01731,0.16667,0.72727
0.20388,0.00228,0.00029,0.33043,0.00035,0.03333,0.33333,0.72727
0.20685,0.00474,0.0006,0.26895,0.00021,0.01903,0.5,0.72727
0.24166,0.0014,0.00018,0.24783,0.00024,0.00283,0.66667,0.72727
0.22895,0.00242,0.0003,0.33111,0.00047,0.04008,0.83333,0.72727
0.14259,0.0006,7e-05,0.31426,0.00041,0.03661,1.0,0.72727
0.2615,0.00012,2e-05,0.25241,0.00025,0.0403,0.0,0.72727
0.1907,0.00068,9e-05,0.3963,0.00013,0.02925,0.16667,0.72727
0.16099,0.00546,0.00069,0.20731,0.00026,0.00887,0.33333,0.72727
0.14376,0.01325,0.00166,0.42488,5e-05,0.01136,0.5,0.72727
0.29148,0.00407,0.00051,0.34632,0.00053,0.01467,0.66667,0.72727
0.21265,0.00782,0.00098,0.34306,0.00039,0.00719,0.83333,0.72727
0.22716,0.00856,0.00108,0.18547,6e-05,0.03768,1.0,0.72727
0.2684,0.01543,0.00194,0.27061,0.00041,0.04578,0.0,0.81818
0.25992,0.00421,0.00053,0.3313,0.00032,0.03206,0.16667,0.81818
0.22838,1e-05,0.0,0.31772,0.00026,0.00534,0.33333,0.81818
0.19683,0.00992,0.00125,0.37566,0.0002,0.05021,0.5,0.81818
0.1492,0.01405,0.00176,0.3845,0.00018,0.03602,0.66667,0.81818
0.2099,0.01186,0.00149,0.29682,0.00016,0.02014,0.83333,0.81818
0.36903,0.00698,0.00088,0.28133,0.0003,0.01171,1.0,0.81818
0.18148,0.01493,0.00187,0.36429,0.00033,0.02561,0.0,0.81818
0.32811,0.01539,0.00193,0.33214,0.00044,0.04314,0.16667,0.81818
0.22076,0.01266,0.00159,0.3033,0.00025,0.01265,0.33333,0.81818
0.35726,0.00578,0.00073,0.36632,0.00036,0.03249,0.5,0.81818
0.33579,0.01228,0.00154,0.31693,0.00052,0.01981,0.66667,0.81818
0.2833,0.01576,0.00198,0.33336,0.0002,0.01202,0.83333,0.81818
0.35029,0.00085,0.00011,0.32874,0.00016,0.00497,1.0,0.81818
0.34002,0.00067,8e-05,0.25141,0.00023,0.02391,0.0,0.81818
0.34825,0.0133,0.00167,0.41306,0.00044,0.0208,0.16667,0.81818
0.41982,0.00365,0.00046,0.20344,0.00028,0.04772,0.33333,0.81818
0.32277,0.01265,0.00159,0.38596,0.00045,0.03981,0.5,0.81818
0.40726,0.01437,0.0018,0.38698,0.00052,0.05354,0.66667,0.81818
0.43948,0.00309,0.00039,0.29183,0.00048,0.04572,0.83333,0.81818
0.69692,0.00382,0.00048,0.3368,0.00046,0.04633,1.0,0.81818
0.65218,0.01705,0.00214,0.28876,0.00031,0.04051,0.0,0.81818
0.49201,0.00104,0.00013,0.25564,0.00052,0.04175,0.16667,0.81818
0.53618,0.01358,0.00171,0.35169,0.00056,0.02787,0.33333,0.81818
0.67742,0.00612,0.00077,0.34953,0.00046,0.04461,0.5,0.81818
0.41897,0.0155,0.00195,0.28442,0.00042,0.01777,0.66667,0.81818
0.56041,0.00385,0.00048,0.26925,0.00047,0.02493,0.83333,0.81818
0.44943,0.01502,0.00189,0.35066,0.00028,0.0384,1.0,0.81818
0.40327,0.00026,3e-05,0.26934,0.0004,0.01313,0.0,0.81818
0.57902,0.01348,0.00169,0.39343,0.00042,0.02521,0.16667,0.81818
0.36529,0.01641,0.00206,0.42308,0.00031,0.00896,0.33333,0.81818
0.50621,0.01525,0.00192,0.35466,0.00029,0.0212,0.5,0.90909
0.29741,0.00571,0.00072,0.30637,0.00027,0.04937,0.66667,0.90909
0.45762,0.01491,0.00187,0.44197,0.0006,0.04384,0.83333,0.90909
0.38839,0.01708,0.00215,0.33974,0.00022,0.0129,1.0,0.90909
0.39006,0.0114,0.00143,0.41791,0.00059,0.03096,0.0,0.90909
0.38274,0.0092,0.00116,0.35939,0.00043,0.03967,0.16667,0.90909
0.49319,0.00804,0.00101,0.25499,0.00023,0.03546,0.33333,0.90909
0.56739,0.01468,0.00184,0.35633,0.00031,0.0234,0.5,0.90909
0.54147,0.00815,0.00102,0.37031,0.00049,0.02737,0.66667,0.90909
0.55938,0.00328,0.00041,0.34883,0.00039,0.01521,0.83333,0.90909
0.63288,0.01597,0.00201,0.3239,0.00022,0.02768,1.0,0.90909
1.0,0.00432,0.00054,0.27189,0.00023,0.03128,0.0,0.90909
0.62056,0.01112,0.0014,0.38674,0.00049,0.04435,0.16667,0.90909
0.52148,0.01189,0.00149,0.36562,0.0004,0.03449,0.33333,0.90909
0.52022,0.01667,0.00209,0.36665,0.00046,0.03433,0.5,0.90909
0.63056,0.00376,0.00047,0.37856,0.00051,0.05449,0.66667,0.90909
0.52005,0.00616,0.00077,0.34764,0.00025,0.0078,0.83333,0.90909
0.65789,0.01386,0.00174,0.28663,8e-05,0.01474,1.0,0.90909
0.56466,0.01454,0.00183,0.27511,0.00045,0.03249,0.0,0.90909
0.49625,0.01439,0.00181,0.35132,0.00029,0.02237,0.16667,0.90909
0.63613,0.00458,0.00058,0.29873,0.00031,0.03438,0.33333,0.90909
0.63127,0.00814,0.00102,0.36415,0.00047,0.04435,0.5,0.90909
0.70324,0.01386,0.00174,0.38734,0.00043,0.03759,0.66667,0.90909
0.56618,0.01412,0.00177,0.33123,0.00033,0.03316,0.83333,0.90909
0.8471,0.00154,0.00019,0.28814,0.00038,0.04212,1.0,0.90909
0.32183,0.00782,0.00098,0.33991,0.00035,0.03338,0.0,0.90909
0.32697,0.00803,0.00101,0.35955,0.00046,0.04953,0.16667,0.90909
0.52556,0.01369,0.00172,0.32702,0.00053,0.0336,0.33333,0.90909
0.78801,0.00746,0.00094,0.30109,0.00013,0.0084,0.5,0.90909
0.44038,0.0141,0.00177,0.35271,8e-05,0.04527,0.66667,0.90909
0.49345,0.01686,0.00212,0.30488,0.00031,0.01088,0.83333,1.0
0.58932,0.01542,0.00194,0.35661,0.00048,0.0483,1.0,1.0
0.68812,0.01105,0.00139,0.41285,0.0005,0.03332,0.0,1.0
0.84362,0.0034,0.00043,0.2281,9e-05,0.00783,0.16667,1.0
0.61739,0.00713,0.0009,0.27453,0.00015,0.00988,0.33333,1.0
0.64908,0.0028,0.00035,0.37088,0.00045,0.01502,0.5,1.0
0.72602,0.00948,0.00119,0.35376,0.00041,0.03685,0.66667,1.0
0.55457,0.01438,0.00181,0.28109,5e-05,0.0315,0.83333,1.0
0.62623,0.01242,0.00156,0.4226,0.00031,0.0089,1.0,1.0
0.21798,0.00731,0.00092,0.25225,0.00014,0.01483,0.0,1.0
0.52287,0.01086,0.00136,0.27314,0.00031,0.03262,0.16667,1.0
0.38846,0.0115,0.00144,0.30402,0.00022,0.01185,0.33333,1.0
0.60443,0.01608,0.00202,0.3302,0.00022,0.00474,0.5,1.0
0.36427,0.01147,0.00144,0.34735,0.00056,0.05228,0.66667,1.0
0.19271,0.01621,0.00204,0.4241,0.00021,0.01622,0.83333,1.0
0.20603,0.00466,0.00059,0.24607,0.00013,0.01394,1.0,1.0
0.26982,0.00795,0.001,0.38277,0.00027,0.00361,0.0,1.0
0.56072,0.01489,0.00187,0.32082,0.0003,0.03547,0.16667,1.0
0.21329,0.01119,0.00141,0.34135,0.00047,0.00659,0.33333,1.0
0.45787,0.01652,0.00208,0.33236,0.00026,0.02524,0.5,1.0
0.61905,0.00115,0.00014,0.21217,8e-05,0.00825,0.66667,1.0
0.25007,0.00219,0.00027,0.29346,0.00035,0.03339,0.83333,1.0
0.4661,0.00593,0.00074,0.34821,0.00054,0.02756,1.0,1.0
0.5075,0.00145,0.00018,0.40372,0.00044,0.00729,0.0,1.0
0.20287,0.00396,0.0005,0.37533,0.00015,0.01168,0.16667,1.0
0.47654,0.01392,0.00175,0.3699,0.00019,0.0239,0.33333,1.0
0.45471,0.00594,0.00075,0.26178,0.00036,0.00802,0.5,1.0
0.62563,0.01347,0.00169,0.31878,7e-05,0.01798,0.66667,1.0
0.46054,0.01547,0.00194,0.3192,0.00016,0.00767,0.83333,1.0
0.3217,0.0106,0.00133,0.42079,0.00032,0.03645,1.0,1.0
0.26454,0.00278,0.00035,0.2331,0.00012,0.02615,0.0,1.0
0.31229,0.01668,0.0021,0.2456,0.00046,0.0264,0.16667,0.0
0.29381,0.00631,0.00079,0.43164,0.00053,0.03398,0.33333,0.0
0.48366,0.00706,0.00089,0.36525,0.00022,0.04263,0.5,0.0
0.37963,0.00101,0.00013,0.29985,0.00039,0.04062,0.66667,0.0
0.69891,0.01083,0.00136,0.25135,0.00049,0.0138,0.83333,0.0
0.56836,0.0024,0.0003,0.27876,0.00049,0.02027,1.0,0.0
0.44871,0.01472,0.00185,0.35855,0.00037,0.0144,0.0,0.0
0.44303,0.00913,0.00115,0.30775,0.00021,0.03157,0.16667,0.0
0.6823,0.00995,0.00125,0.31178,0.00025,0.02671,0.33333,0.0
0.62477,0.01017,0.00128,0.24959,0.00012,0.03041,0.5,0.0
0.34083,0.00335,0.00042,0.37941,0.00039,0.0253,0.66667,0.0
0.22853,0.00811,0.00102,0.35701,0.00027,0.01669,0.83333,0.0
0.28339,0.01297,0.00163,0.43101,0.00025,0.01774,1.0,0.0
0.39725,0.00833,0.00105,0.30761,0.00029,0.02571,0.0,0.0
0.42946,0.0059,0.00074,0.30268,0.0003,0.02813,0.16667,0.0
0.57228,0.00869,0.00109,0.31497,0.00027,0.03273,0.33333,0.0
0.37466,0.00205,0.00026,0.24046,0.00015,0.02197,0.5,0.0
0.37219,0.00867,0.00109,0.41835,0.0002,0.0356,0.66667,0.0
0.31521,0.00588,0.00074,0.40844,0.00052,0.03437,0.83333,0.0
0.31322,7e-05,1e-05,0.38416,0.00017,0.0129,1.0,0.0
0.4292,0.01175,0.00148,0.35047,0.0001,0.02533,0.0,0.0
0.53034,0.00691,0.00087,0.22666,0.00046,0.00625,0.16667,0.0
0.43487,0.01018,0.00128,0.32693,0.00024,0.03898,0.33333,0.0
0.67448,0.01655,0.00208,0.43385,0.00027,0.04393,0.5,0.0
0.6449,0.01031,0.0013,0.37873,9e-05,0.02942,0.66667,0.0
0.63668,0.01262,0.00158,0.23711,0.00051,0.03547,0.83333,0.0
0.43525,0.01701,0.00214,0.30723,0.0004,0.04301,1.0,0.0
0.49958,0.00577,0.00072,0.3654,0.00018,0.0371,0.0,0.0
0.63225,0.00398,0.0005,0.289,0.00019,0.01527,0.16667,0.0
0.44862,0.00804,0.00101,0.35028,0.0004,0.01833,0.33333,0.0
0.62494,0.01238,0.00156,0.4351,0.00024,0.03128,0.5,0.0
0.79583,0.00415,0.00052,0.26801,0.00029,0.0317,0.66667,0.09091
0.46206,0.00894,0.00112,0.4381,0.0005,0.02085,0.83333,0.09091
0.25288,0.00942,0.00118,0.30806,0.00038,0.00648,1.0,0.09091
0.80329,0.01044,0.00131,0.22163,2e-05,0.03711,0.0,0.09091
0.66032,0.01622,0.00204,0.31327,0.00032,0.01729,0.16667,0.09091
0.68754,0.00857,0.00108,0.44385,0.00051,0.05008,0.33333,0.09091
0.7011,0.01111,0.00139,0.40059,0.00054,0.03042,0.5,0.09091
0.63469,0.00745,0.00094,0.35126,0.00015,0.05102,0.66667,0.09091
0.40688,0.01633,0.00205,0.22555,0.00047,0.03797,0.83333,0.09091
0.41458,0.00469,0.00059,0.23371,8e-05,0.00632,1.0,0.09091
0.36212,0.00188,0.00024,0.30931,0.00041,0.0245,0.0,0.09091
0.64847,0.00848,0.00107,0.29879,0.00023,0.01955,0.16667,0.09091
0.68811,0.00619,0.00078,0.27103,0.00045,0.04795,0.33333,0.09091
0.5957,0.00342,0.00043,0.26489,0.0003,0.01896,0.5,0.09091
0.56256,0.01366,0.00172,0.35815,0.00033,0.02689,0.66667,0.09091
0.57971,0.00027,3e-05,0.34004,0.00027,0.01167,0.83333,0.09091
0.52694,0.00209,0.00026,0.34163,0.00052,0.04218,1.0,0.09091
0.54504,0.00697,0.00088,0.21031,0.00012,0.01589,0.0,0.09091
0.44776,0.01057,0.00133,0.3675,0.00024,0.03475,0.16667,0.09091
0.43834,0.01622,0.00204,0.41522,0.00031,0.00544,0.33333,0.09091
0.36659,0.0099,0.00124,0.40848,0.00059,0.05183,0.5,0.09091
0.47512,0.01055,0.00132,0.37561,0.00046,0.04187,0.66667,0.09091
0.52704,0.00512,0.00064,0.25329,0.00024,0.01979,0.83333,0.09091
0.47034,0.00455,0.00057,0.42147,0.00034,0.05047,1.0,0.09091
0.75716,0.00496,0.00062,0.35562,0.00059,0.02835,0.0,0.09091
0.65077,0.01126,0.00141,0.34105,0.00026,0.02522,0.16667,0.09091
0.58397,0.01172,0.00147,0.34416,0.00032,0.0134,0.33333,0.09091
0.41648,0.00368,0.00046,0.22303,7e-05,0.00522,0.5,0.09091
0.59254,0.01658,0.00208,0.23041,0.00039,0.03482,0.66667,0.18182
0.61168,0.00484,0.00061,0.23862,0.00021,0.02947,0.83333,0.18182
0.57306,0.00668,0.00084,0.21209,0.00037,0.03463,1.0,0.18182
0.36549,0.00602,0.00076,0.30407,0.0003,0.0283,0.0,0.18182
0.34338,0.01222,0.00153,0.2553,0.00058,0.04535,0.16667,0.18182
0.70765,0.01343,0.00169,0.40495,0.0005,0.04458,0.33333,0.18182
0.49828,0.00477,0.0006,0.25905,0.00017,0.01533,0.5,0.18182
0.67736,0.00051,6e-05,0.25758,0.00029,0.01083,0.66667,0.18182
0.41128,0.01105,0.00139,0.31839,0.00019,0.04979,0.83333,0.18182
0.58451,0.00204,0.00026,0.21621,8e-05,0.00558,1.0,0.18182
0.62465,0.00745,0.00094,0.27295,6e-05,0.00082,0.0,0.18182
0.57257,0.01192,0.0015,0.23913,0.0002,0.0374,0.16667,0.18182
0.5856,0.00176,0.00022,0.23779,8e-05,0.00882,0.33333,0.18182
0.50072,0.00969,0.00122,0.35748,0.0006,0.0307,0.5,0.18182
0.52169,0.00324,0.00041,0.21451,0.00049,0.03068,0.66667,0.18182
0.47239,0.01084,0.00136,0.36887,0.00043,0.01905,0.83333,0.18182
0.36419,0.00712,0.00089,0.24824,0.00016,0.03916,1.0,0.18182
0.33489,0.00802,0.00101,0.35206,0.00058,0.02783,0.0,0.18182
0.32233,0.01551,0.00195,0.23532,0.00036,0.02714,0.16667,0.18182
0.72686,0.00108,0.00014,0.33342,0.00014,0.03138,0.33333,0.18182
0.40191,0.01686,0.00212,0.38249,0.00035,0.03003,0.5,0.18182
0.28421,0.01041,0.00131,0.23772,0.00023,0.01138,0.66667,0.18182
0.50113,0.0165,0.00207,0.2702,0.00035,0.02232,0.83333,0.18182
0.43379,0.00291,0.00037,0.31719,0.00041,0.04168,1.0,0.18182
0.39266,0.00855,0.00107,0.31276,0.00046,0.04433,0.0,0.18182
0.39765,0.01384,0.00174,0.40805,0.00053,0.03637,0.16667,0.18182
0.45301,0.01208,0.00152,0.31515,0.00022,0.01965,0.33333,0.18182
0.37692,0.00478,0.0006,0.21787,0.00039,0.00992,0.5,0.18182
0.35907,0.01149,0.00144,0.37808,0.00045,0.03211,0.66667,0.18182
0.33633,0.01077,0.00135,0.29574,0.00017,0.01211,0.83333,0.18182
0.54304,0.01429,0.0018,0.36268,0.00023,0.00803,1.0,0.18182
0.31895,0.01685,0.00212,0.33442,0.00021,0.04245,0.0,0.27273
0.8382,0.01095,0.00138,0.35047,0.00012,0.04002,1.0,0.27273
0.6067,0.00031,4e-05,0.40732,0.00033,0.0156,0.0,0.27273
0.45393,0.01361,0.00171,0.25434,9e-05,0.05028,0.16667,0.27273
0.61253,0.00061,8e-05,0.35128,0.00058,0.05277,0.33333,0.27273
0.61705,0.01464,0.00184,0.35025,0.00034,0.00739,0.5,0.27273
0.61328,0.01008,0.00127,0.24587,1e-05,0.00902,0.66667,0.27273
0.52054,0.00073,9e-05,0.29855,0.00019,0.02363,0.83333,0.27273
0.39401,0.01039,0.00131,0.36876,0.00044,0.03979,1.0,0.27273
0.27193,0.01058,0.00133,0.31144,0.00013,0.03113,0.0,0.27273
0.24211,0.01297,0.00163,0.29237,0.00019,0.05409,0.16667,0.27273
0.22785,0.00892,0.00112,0.27411,0.00042,0.0316,0.33333,0.27273
0.51166,0.00211,0.00026,0.26416,0.00013,0.00403,0.5,0.27273
0.26694,0.00294,0.00037,0.35215,0.00031,0.02912,0.66667,0.27273
0.40869,0.01118,0.0014,0.39133,0.0005,0.04585,0.83333,0.27273
0.27062,0.0156,0.00196,0.25451,0.00036,0.022,1.0,0.27273
0.52202,0.01233,0.00155,0.34125,0.0003,0.01695,0.0,0.27273
0.42582,0.00935,0.00117,0.36829,0.00046,0.04251,0.16667,0.27273
0.49732,0.00582,0.00073,0.26066,0.00049,0.04135,0.33333,0.27273
0.52677,0.00084,0.00011,0.25973,0.00031,0.03936,0.5,0.27273
0.41396,0.01335,0.00168,0.34639,0.0003,0.02346,0.66667,0.27273
0.29563,0.00962,0.00121,0.26472,9e-05,0.01502,0.83333,0.27273
0.29746,0.00543,0.00068,0.24156,0.00036,0.05419,1.0,0.27273
0.25742,0.00503,0.00063,0.29761,0.0003,0.02869,0.0,0.27273
0.39282,0.00754,0.00095,0.37954,0.00039,0.01807,0.16667,0.27273
0.31023,0.0166,0.00208,0.37218,0.00013,0.0265,0.33333,0.27273
0.34312,0.00508,0.00064,0.31734,0.00028,0.04362,0.5,0.27273
0.31598,0.00704,0.00088,0.277,0.00017,0.01843,0.66667,0.27273
0.16178,0.01491,0.00187,0.28803,0.00018,0.03214,0.83333,0.27273
0.62949,0.00225,0.00028,0.18051,0.00029,0.01309,1.0,0.27273
0.2745,0.00301,0.00038,0.27325,0.00026,0.01513,0.0,0.27273
0.56122,0.00658,0.00083,0.2244,0.00019,0.0251,0.16667,0.36364
0.30728,0.00066,8e-05,0.27829,0.00043,0.01641,0.33333,0.36364
0.32394,0.0171,0.00215,0.38415,0.00037,0.02662,0.5,0.36364
0.30516,0.01349,0.00169,0.40159,0.00011,0.04048,0.66667,0.36364
0.29529,0.00179,0.00023,0.21806,0.00059,0.05169,0.83333,0.36364
0.28085,0.00569,0.00072,0.35137,0.00028,0.02566,1.0,0.36364
0.12392,0.00859,0.00108,0.31531,0.00038,0.00254,0.0,0.36364
0.04907,0.01486,0.00187,0.37995,0.00036,0.04645,0.16667,0.36364
0.40458,0.01116,0.0014,0.34742,0.00035,0.02987,0.33333,0.36364
0.43135,0.00449,0.00056,0.3561,0.00052,0.03954,0.5,0.36364
0.33069,0.01181,0.00148,0.21567,0.00018,0.05238,0.66667,0.36364
0.18138,0.00417,0.00052,0.33714,0.00015,0.01325,0.83333,0.36364
0.151,0.00277,0.00035,0.3237,0.00015,0.02638,1.0,0.36364
0.11148,0.0159,0.002,0.315,0.00014,0.00811,0.0,0.36364
0.17825,0.01285,0.00161,0.28356,0.00051,0.00764,0.16667,0.36364
0.29661,0.01452,0.00182,0.4406,0.0006,0.05458,0.33333,0.36364
0.26218,0.01464,0.00184,0.30191,0.00021,0.0259,0.5,0.36364
0.27499,0.01283,0.00161,0.36555,0.00012,0.01139,0.66667,0.36364
0.27817,0.00567,0.00071,0.30835,0.00036,0.03129,0.83333,0.36364
0.21641,0.01683,0.00211,0.33382,0.00037,0.04296,1.0,0.36364
0.33869,0.00197,0.00025,0.23274,0.00027,0.02977,0.0,0.36364
0.26878,0.01017,0.00128,0.22124,0.00032,0.04539,0.16667,0.36364
0.37195,0.00804,0.00101,0.20601,0.00032,0.01553,0.33333,0.36364
0.38499,0.01619,0.00203,0.26459,7e-05,0.04186,0.5,0.36364
0.40835,0.01346,0.00169,0.30957,0.00018,0.03151,0.66667,0.36364
0.38459,0.00481,0.0006,0.39761,0.00012,0.04886,0.83333,0.36364
0.20377,0.00257,0.00032,0.34465,0.0002,0.01012,1.0,0.36364
0.34163,0.00059,7e-05,0.42108,0.00057,0.02266,0.0,0.36364
0.17911,0.01238,0.00155,0.25434,0.00038,0.03081,0.16667,0.36364
0.26329,0.00988,0.00124,0.30074,5e-05,0.02511,0.33333,0.36364
0.23753,0.00299,0.00038,0.32029,0.00043,0.02513,0.5,0.36364
0.2341,0.00254,0.00032,0.30206,0.00019,0.01335,0.66667,0.45455
0.25584,0.00581,0.00073,0.34462,0.00044,0.03746,0.83333,0.45455
0.20937,0.00874,0.0011,0.24209,0.00041,0.01684,1.0,0.45455
0.3426,0.01509,0.0019,0.44466,0.00056,0.03758,0.0,0.45455
0.22757,0.01652,0.00208,0.39708,0.00058,0.05079,0.16667,0.45455
0.35623,7e-05,1e-05,0.29389,0.00029,0.02843,0.33333,0.45455
0.32488,0.0145,0.00182,0.40672,0.00015,0.04093,0.5,0.45455
0.28567,0.01618,0.00203,0.39229,0.00055,0.04595,0.66667,0.45455
0.47711,0.00822,0.00103,0.39299,0.00017,0.03059,0.83333,0.45455
0.10521,0.00466,0.00058,0.24401,0.00012,0.01016,1.0,0.45455
0.07288,0.01399,0.00176,0.3167,0.00034,0.02884,0.0,0.45455
0.00159,0.00217,0.00027,0.33151,0.00012,0.02482,0.16667,0.45455
0.07597,0.00068,9e-05,0.43091,0.0001,0.03573,0.33333,0.45455
0.13755,0.01262,0.00158,0.40557,0.00043,0.03777,0.5,0.45455
0.19452,0.00836,0.00105,0.39025,0.00056,0.05327,0.66667,0.45455
0.0,0.00838,0.00105,0.3666,0.00047,0.04367,0.83333,0.45455
0.10266,0.00135,0.00017,0.36095,0.00052,0.04485,1.0,0.45455
0.06642,0.00369,0.00046,0.412,0.00051,0.04802,0.0,0.45455
0.33124,0.01092,0.00137,0.31085,0.00045,0.01193,0.16667,0.45455
0.24066,0.00235,0.0003,0.32566,0.00048,0.04351,0.33333,0.45455
0.1412,0.00739,0.00093,0.37435,0.00052,0.01997,0.5,0.45455
0.21535,0.01645,0.00207,0.45136,0.00028,0.00524,0.66667,0.45455
0.25332,0.01254,0.00157,0.38912,0.00033,0.02583,0.83333,0.45455
0.23601,0.00203,0.00025,0.286,3e-05,0.02116,1.0,0.45455
0.19124,0.01196,0.0015,0.38128,0.00025,0.04075,0.0,0.45455
0.16467,0.01205,0.00151,0.42138,0.00033,0.00219,0.16667,0.45455
0.50341,0.00045,6e-05,0.23726,0.00023,0.00873,0.33333,0.45455
0.22699,0.00635,0.0008,0.44381,0.00032,0.0399,0.5,0.45455
0.33445,0.00677,0.00085,0.32728,0.00047,0.05308,0.66667,0.45455
0.14395,0.00703,0.00088,0.23547,0.00043,0.03554,0.83333,0.45455
0.43237,0.01523,0.00191,0.35656,0.0003,0.02194,1.0,0.54545
0.10583,0.00301,0.00038,0.40457,0.00031,0.05608,0.0,0.54545
0.27349,0.00868,0.00109,0.44858,0.0005,0.02157,0.16667,0.54545
0.22719,0.01213,0.00152,0.43462,0.00017,0.00417,0.33333,0.54545
0.21677,0.00986,0.00124,0.38378,0.00045,0.02867,0.5,0.54545
0.20335,0.01361,0.00171,0.32546,0.00029,0.00942,0.66667,0.54545
0.29895,0.01567,0.00197,0.34537,0.00025,0.01666,0.83333,0.54545
0.11639,0.01269,0.00159,0.30829,0.0001,0.03507,1.0,0.54545
0.13659,0.00841,0.00106,0.37405,0.0005,0.04267,0.0,0.54545
0.32499,0.01496,0.00188,0.36733,7e-05,0.03526,0.16667,0.54545
0.15033,0.01278,0.00161,0.35132,0.00038,0.04536,0.33333,0.54545
0.17446,0.00481,0.0006,0.36879,0.00056,0.02864,0.5,0.54545
0.24716,0.01171,0.00147,0.32385,0.00025,0.01977,0.66667,0.54545
0.27053,0.00156,0.0002,0.19519,1e-05,0.02724,0.83333,0.54545
0.40375,0.01693,0.00213,0.33585,0.00014,0.00057,1.0,0.54545
0.13273,0.00315,0.0004,0.32496,0.0004,0.03888,0.0,0.54545
0.19756,0.00062,8e-05,0.31997,0.00036,0.03948,0.16667,0.54545
0.13159,0.01021,0.00128,0.34825,0.00042,0.03926,0.33333,0.54545
0.21247,0.01397,0.00176,0.31882,0.00051,0.01978,0.5,0.54545
0.26057,0.00848,0.00106,0.37043,0.00048,0.03472,0.66667,0.54545
0.26831,0.01334,0.00168,0.35213,0.00032,0.02317,0.83333,0.54545
0.26285,0.00837,0.00105,0.33414,0.00032,0.01762,1.0,0.54545
0.15589,0.00601,0.00075,0.33918,0.00024,0.03208,0.0,0.54545
0.20452,0.01414,0.00178,0.35676,0.00037,0.03766,0.16667,0.54545
0.14478,0.00664,0.00083,0.33157,0.00058,0.03307,0.33333,0.54545
0.26565,0.00431,0.00054,0.26039,3e-05,0.02353,0.5,0.54545
0.16391,0.00313,0.00039,0.33422,0.00028,0.05114,0.66667,0.54545
0.15825,0.0082,0.00103,0.19622,0.00044,0.03316,0.83333,0.54545
0.17058,0.00962,0.00121,0.39063,0.00014,0.04503,1.0,0.54545
0.16642,0.01617,0.00203,0.21473,0.00011,0.01458,0.0,0.54545
0.19717,0.00748,0.00094,0.34243,0.00041,0.02355,0.16667,0.54545
0.17218,0.00098,0.00012,0.31025,0.00019,0.00925,0.33333,0.63636
0.23136,0.0017,0.00021,0.39656,0.00037,0.03896,0.5,0.63636
0.31987,0.01458,0.00183,0.36253,0.00033,0.02594,0.66667,0.63636
0.17166,0.00919,0.00115,0.38675,0.00061,0.03557,0.83333,0.63636
0.45849,0.00116,0.00015,0.29092,0.00019,0.00643,1.0,0.63636
0.47975,0.00821,0.00103,0.2617,0.00011,0.00678,0.0,0.63636
